"prod-descr";"prod-marca";"prod-URL";"prod-preco";"prod-detalhe";"prod-comentario";"prod-aval";"data_ref";"spo-temp";"spo-umid";"spo-uv";"bra-temp";"bra-umid";"bra-uv";"pve-temp";"pve-umid";"pve-uv";"flo-temp";"flo-umid";"flo-uv";"rj-temp";"rj-umid";"rj-uv"
" Sunmax  Intense FPS60 - Protetor Solar Facial 120g ";" Sunmax ";"https://www.belezanaweb.com.br/sunmax-intense-fps60-protetor-solar-facial-120g/";"78,90";"Protetor solar facial para pele equilibrada a seca. Sunmax Intense FPS60 confere alta proteção solar aliada à hidratação prolongada.O Protetor Solar Sunmax Intense FPS60 oferece alta proteção e hidratação profunda por até 8 horas, clinicamente comprovada. Sua fórmula com exclusiva tecnologia SolHydra protege contra queimaduras solares, vermelhidão e o envelhecimento precoce, mantendo a pele hidratada, macia e protegida do ressecamento. Com textura leve, oil-free e resistente à água, é rapidamente absorvido, deixando um toque seco e aveludado sem obstruir os poros. Também é hipoalergênico, dermatologicamente e oftalmologicamente testado, ideal para todos os tipos de pele, especialmente equilibradas a secas.";"não gostei , desenvolvi algum tipo de reação, pois minha pele aderiu muitas espinhas apos o uso";"4.5";"02/09/2024 07:58:13";18.1;83;7;15.2;59;7;24.2;83;1;14.3;94;4;23.1;69;7
" Sunmax  Intense FPS60 - Protetor Solar Facial 120g ";" Sunmax ";"https://www.belezanaweb.com.br/sunmax-intense-fps60-protetor-solar-facial-120g/";"78,90";"Protetor solar facial para pele equilibrada a seca. Sunmax Intense FPS60 confere alta proteção solar aliada à hidratação prolongada.O Protetor Solar Sunmax Intense FPS60 oferece alta proteção e hidratação profunda por até 8 horas, clinicamente comprovada. Sua fórmula com exclusiva tecnologia SolHydra protege contra queimaduras solares, vermelhidão e o envelhecimento precoce, mantendo a pele hidratada, macia e protegida do ressecamento. Com textura leve, oil-free e resistente à água, é rapidamente absorvido, deixando um toque seco e aveludado sem obstruir os poros. Também é hipoalergênico, dermatologicamente e oftalmologicamente testado, ideal para todos os tipos de pele, especialmente equilibradas a secas.";"Excelente";"4.5";"02/09/2024 07:58:13";18.1;83;7;15.2;59;7;24.2;83;1;14.3;94;4;23.1;69;7
" Sunmax  Intense FPS60 - Protetor Solar Facial 120g ";" Sunmax ";"https://www.belezanaweb.com.br/sunmax-intense-fps60-protetor-solar-facial-120g/";"78,90";"Protetor solar facial para pele equilibrada a seca. Sunmax Intense FPS60 confere alta proteção solar aliada à hidratação prolongada.O Protetor Solar Sunmax Intense FPS60 oferece alta proteção e hidratação profunda por até 8 horas, clinicamente comprovada. Sua fórmula com exclusiva tecnologia SolHydra protege contra queimaduras solares, vermelhidão e o envelhecimento precoce, mantendo a pele hidratada, macia e protegida do ressecamento. Com textura leve, oil-free e resistente à água, é rapidamente absorvido, deixando um toque seco e aveludado sem obstruir os poros. Também é hipoalergênico, dermatologicamente e oftalmologicamente testado, ideal para todos os tipos de pele, especialmente equilibradas a secas.";"Excelente Produto amoo…";"4.5";"02/09/2024 07:58:13";18.1;83;7;15.2;59;7;24.2;83;1;14.3;94;4;23.1;69;7
" Sunmax  Intense FPS60 - Protetor Solar Facial 120g ";" Sunmax ";"https://www.belezanaweb.com.br/sunmax-intense-fps60-protetor-solar-facial-120g/";"78,90";"Protetor solar facial para pele equilibrada a seca. Sunmax Intense FPS60 confere alta proteção solar aliada à hidratação prolongada.O Protetor Solar Sunmax Intense FPS60 oferece alta proteção e hidratação profunda por até 8 horas, clinicamente comprovada. Sua fórmula com exclusiva tecnologia SolHydra protege contra queimaduras solares, vermelhidão e o envelhecimento precoce, mantendo a pele hidratada, macia e protegida do ressecamento. Com textura leve, oil-free e resistente à água, é rapidamente absorvido, deixando um toque seco e aveludado sem obstruir os poros. Também é hipoalergênico, dermatologicamente e oftalmologicamente testado, ideal para todos os tipos de pele, especialmente equilibradas a secas.";"Excelente produto, não deixa pele oleosa, rápida absorção. Já comprei a 2°unidade, indicação da minha dermato ???";"4.5";"02/09/2024 07:58:13";18.1;83;7;15.2;59;7;24.2;83;1;14.3;94;4;23.1;69;7
" Sunmax  Intense FPS60 - Protetor Solar Facial 120g ";" Sunmax ";"https://www.belezanaweb.com.br/sunmax-intense-fps60-protetor-solar-facial-120g/";"78,90";"Protetor solar facial para pele equilibrada a seca. Sunmax Intense FPS60 confere alta proteção solar aliada à hidratação prolongada.O Protetor Solar Sunmax Intense FPS60 oferece alta proteção e hidratação profunda por até 8 horas, clinicamente comprovada. Sua fórmula com exclusiva tecnologia SolHydra protege contra queimaduras solares, vermelhidão e o envelhecimento precoce, mantendo a pele hidratada, macia e protegida do ressecamento. Com textura leve, oil-free e resistente à água, é rapidamente absorvido, deixando um toque seco e aveludado sem obstruir os poros. Também é hipoalergênico, dermatologicamente e oftalmologicamente testado, ideal para todos os tipos de pele, especialmente equilibradas a secas.";"Ótimo protetor, hidrata bastante a pele.";"4.5";"02/09/2024 07:58:13";18.1;83;7;15.2;59;7;24.2;83;1;14.3;94;4;23.1;69;7
" La Roche-Posay  Anthelios Ultra Cover Cor 2.0 FPS 60 - Protetor Solar Facial Com Cor 30g ";" La Roche-Posay ";"https://www.belezanaweb.com.br/la-rocheposay-anthelios-ultra-cover-cor-20-fps-60-protetor-solar-facial-com-cor-30g/";"89,90";"Protetor solar facial com cor. La Roche-Posay Anthelios Ultra Cover FPS 60 conta com 12 horas de cobertura sem craquelar e sem pesar na pele. O Protetor Solar Facial com Cor La Roche-Posay Anthelios Ultra Cover FPS 60 é o 1º protetor solar com performance de maquiagem, oferece alta proteção e 12 horas de cobertura de base em uma única camada. Possui toque seco e é oil free, a tecnologia inovadora por trás dos pigmentos faz com que a cobertura tenha maior durabilidade e um sensorial super agradável no rosto.";"Otima cobertura, minha pele é mista e se adpatou super bem (uso ele + um pó compacto com protetor solar). Recomendo muito";"4.4";"02/09/2024 07:58:13";18.1;83;7;15.2;59;7;24.2;83;1;14.3;94;4;23.1;69;7
" La Roche-Posay  Anthelios Ultra Cover Cor 2.0 FPS 60 - Protetor Solar Facial Com Cor 30g ";" La Roche-Posay ";"https://www.belezanaweb.com.br/la-rocheposay-anthelios-ultra-cover-cor-20-fps-60-protetor-solar-facial-com-cor-30g/";"89,90";"Protetor solar facial com cor. La Roche-Posay Anthelios Ultra Cover FPS 60 conta com 12 horas de cobertura sem craquelar e sem pesar na pele. O Protetor Solar Facial com Cor La Roche-Posay Anthelios Ultra Cover FPS 60 é o 1º protetor solar com performance de maquiagem, oferece alta proteção e 12 horas de cobertura de base em uma única camada. Possui toque seco e é oil free, a tecnologia inovadora por trás dos pigmentos faz com que a cobertura tenha maior durabilidade e um sensorial super agradável no rosto.";"Como todo protetor solar com cor, sai um pouco na roupas, mas de todas as marcas que experimentei até agora, é o q sai menos";"4.4";"02/09/2024 07:58:13";18.1;83;7;15.2;59;7;24.2;83;1;14.3;94;4;23.1;69;7
" La Roche-Posay  Anthelios Ultra Cover Cor 2.0 FPS 60 - Protetor Solar Facial Com Cor 30g ";" La Roche-Posay ";"https://www.belezanaweb.com.br/la-rocheposay-anthelios-ultra-cover-cor-20-fps-60-protetor-solar-facial-com-cor-30g/";"89,90";"Protetor solar facial com cor. La Roche-Posay Anthelios Ultra Cover FPS 60 conta com 12 horas de cobertura sem craquelar e sem pesar na pele. O Protetor Solar Facial com Cor La Roche-Posay Anthelios Ultra Cover FPS 60 é o 1º protetor solar com performance de maquiagem, oferece alta proteção e 12 horas de cobertura de base em uma única camada. Possui toque seco e é oil free, a tecnologia inovadora por trás dos pigmentos faz com que a cobertura tenha maior durabilidade e um sensorial super agradável no rosto.";"Bom produtor c efeito semi mate, porém marca um pouco linhas de expressão";"4.4";"02/09/2024 07:58:13";18.1;83;7;15.2;59;7;24.2;83;1;14.3;94;4;23.1;69;7
" La Roche-Posay  Anthelios Ultra Cover Cor 2.0 FPS 60 - Protetor Solar Facial Com Cor 30g ";" La Roche-Posay ";"https://www.belezanaweb.com.br/la-rocheposay-anthelios-ultra-cover-cor-20-fps-60-protetor-solar-facial-com-cor-30g/";"89,90";"Protetor solar facial com cor. La Roche-Posay Anthelios Ultra Cover FPS 60 conta com 12 horas de cobertura sem craquelar e sem pesar na pele. O Protetor Solar Facial com Cor La Roche-Posay Anthelios Ultra Cover FPS 60 é o 1º protetor solar com performance de maquiagem, oferece alta proteção e 12 horas de cobertura de base em uma única camada. Possui toque seco e é oil free, a tecnologia inovadora por trás dos pigmentos faz com que a cobertura tenha maior durabilidade e um sensorial super agradável no rosto.";"Protetor excelente. Ótima cobertura, minha pele está bem clara e deixa um viço ótimo na pele. Porém, transfere... Não fica sequinho. Precisa selar ou usar fixador de maquiagem.";"4.4";"02/09/2024 07:58:13";18.1;83;7;15.2;59;7;24.2;83;1;14.3;94;4;23.1;69;7
" La Roche-Posay  Anthelios Ultra Cover Cor 2.0 FPS 60 - Protetor Solar Facial Com Cor 30g ";" La Roche-Posay ";"https://www.belezanaweb.com.br/la-rocheposay-anthelios-ultra-cover-cor-20-fps-60-protetor-solar-facial-com-cor-30g/";"89,90";"Protetor solar facial com cor. La Roche-Posay Anthelios Ultra Cover FPS 60 conta com 12 horas de cobertura sem craquelar e sem pesar na pele. O Protetor Solar Facial com Cor La Roche-Posay Anthelios Ultra Cover FPS 60 é o 1º protetor solar com performance de maquiagem, oferece alta proteção e 12 horas de cobertura de base em uma única camada. Possui toque seco e é oil free, a tecnologia inovadora por trás dos pigmentos faz com que a cobertura tenha maior durabilidade e um sensorial super agradável no rosto.";"Bom.";"4.4";"02/09/2024 07:58:13";18.1;83;7;15.2;59;7;24.2;83;1;14.3;94;4;23.1;69;7
