"prod-descr";"prod-marca";"prod-URL";"prod-preco";"prod-detalhe";"prod-comentario";"prod-aval";"data_ref";"spo-temp";"spo-umid";"spo-uv";"bra-temp";"bra-umid";"bra-uv";"pve-temp";"pve-umid";"pve-uv";"flo-temp";"flo-umid";"flo-uv";"rj-temp";"rj-umid";"rj-uv"
" Sunmax  Intense FPS60 - Protetor Solar Facial 120g ";" Sunmax ";"https://www.belezanaweb.com.br/sunmax-intense-fps60-protetor-solar-facial-120g/";"78,90";"Protetor solar facial para pele equilibrada a seca. Sunmax Intense FPS60 confere alta proteção solar aliada à hidratação prolongada.O Protetor Solar Sunmax Intense FPS60 oferece alta proteção e hidratação profunda por até 8 horas, clinicamente comprovada. Sua fórmula com exclusiva tecnologia SolHydra protege contra queimaduras solares, vermelhidão e o envelhecimento precoce, mantendo a pele hidratada, macia e protegida do ressecamento. Com textura leve, oil-free e resistente à água, é rapidamente absorvido, deixando um toque seco e aveludado sem obstruir os poros. Também é hipoalergênico, dermatologicamente e oftalmologicamente testado, ideal para todos os tipos de pele, especialmente equilibradas a secas.";"não gostei , desenvolvi algum tipo de reação, pois minha pele aderiu muitas espinhas apos o uso";"4.5";"30/08/2024 19:01:42";26.3;18;1;27.3;32;7;34.4;41;9;18.4;77;1;23.4;65;1
" Sunmax  Intense FPS60 - Protetor Solar Facial 120g ";" Sunmax ";"https://www.belezanaweb.com.br/sunmax-intense-fps60-protetor-solar-facial-120g/";"78,90";"Protetor solar facial para pele equilibrada a seca. Sunmax Intense FPS60 confere alta proteção solar aliada à hidratação prolongada.O Protetor Solar Sunmax Intense FPS60 oferece alta proteção e hidratação profunda por até 8 horas, clinicamente comprovada. Sua fórmula com exclusiva tecnologia SolHydra protege contra queimaduras solares, vermelhidão e o envelhecimento precoce, mantendo a pele hidratada, macia e protegida do ressecamento. Com textura leve, oil-free e resistente à água, é rapidamente absorvido, deixando um toque seco e aveludado sem obstruir os poros. Também é hipoalergênico, dermatologicamente e oftalmologicamente testado, ideal para todos os tipos de pele, especialmente equilibradas a secas.";"Excelente";"4.5";"30/08/2024 19:01:42";26.3;18;1;27.3;32;7;34.4;41;9;18.4;77;1;23.4;65;1
" Sunmax  Intense FPS60 - Protetor Solar Facial 120g ";" Sunmax ";"https://www.belezanaweb.com.br/sunmax-intense-fps60-protetor-solar-facial-120g/";"78,90";"Protetor solar facial para pele equilibrada a seca. Sunmax Intense FPS60 confere alta proteção solar aliada à hidratação prolongada.O Protetor Solar Sunmax Intense FPS60 oferece alta proteção e hidratação profunda por até 8 horas, clinicamente comprovada. Sua fórmula com exclusiva tecnologia SolHydra protege contra queimaduras solares, vermelhidão e o envelhecimento precoce, mantendo a pele hidratada, macia e protegida do ressecamento. Com textura leve, oil-free e resistente à água, é rapidamente absorvido, deixando um toque seco e aveludado sem obstruir os poros. Também é hipoalergênico, dermatologicamente e oftalmologicamente testado, ideal para todos os tipos de pele, especialmente equilibradas a secas.";"Excelente Produto amoo…";"4.5";"30/08/2024 19:01:42";26.3;18;1;27.3;32;7;34.4;41;9;18.4;77;1;23.4;65;1
" Sunmax  Intense FPS60 - Protetor Solar Facial 120g ";" Sunmax ";"https://www.belezanaweb.com.br/sunmax-intense-fps60-protetor-solar-facial-120g/";"78,90";"Protetor solar facial para pele equilibrada a seca. Sunmax Intense FPS60 confere alta proteção solar aliada à hidratação prolongada.O Protetor Solar Sunmax Intense FPS60 oferece alta proteção e hidratação profunda por até 8 horas, clinicamente comprovada. Sua fórmula com exclusiva tecnologia SolHydra protege contra queimaduras solares, vermelhidão e o envelhecimento precoce, mantendo a pele hidratada, macia e protegida do ressecamento. Com textura leve, oil-free e resistente à água, é rapidamente absorvido, deixando um toque seco e aveludado sem obstruir os poros. Também é hipoalergênico, dermatologicamente e oftalmologicamente testado, ideal para todos os tipos de pele, especialmente equilibradas a secas.";"Excelente produto, não deixa pele oleosa, rápida absorção. Já comprei a 2°unidade, indicação da minha dermato ???";"4.5";"30/08/2024 19:01:42";26.3;18;1;27.3;32;7;34.4;41;9;18.4;77;1;23.4;65;1
" Sunmax  Intense FPS60 - Protetor Solar Facial 120g ";" Sunmax ";"https://www.belezanaweb.com.br/sunmax-intense-fps60-protetor-solar-facial-120g/";"78,90";"Protetor solar facial para pele equilibrada a seca. Sunmax Intense FPS60 confere alta proteção solar aliada à hidratação prolongada.O Protetor Solar Sunmax Intense FPS60 oferece alta proteção e hidratação profunda por até 8 horas, clinicamente comprovada. Sua fórmula com exclusiva tecnologia SolHydra protege contra queimaduras solares, vermelhidão e o envelhecimento precoce, mantendo a pele hidratada, macia e protegida do ressecamento. Com textura leve, oil-free e resistente à água, é rapidamente absorvido, deixando um toque seco e aveludado sem obstruir os poros. Também é hipoalergênico, dermatologicamente e oftalmologicamente testado, ideal para todos os tipos de pele, especialmente equilibradas a secas.";"Ótimo protetor, hidrata bastante a pele.";"4.5";"30/08/2024 19:01:42";26.3;18;1;27.3;32;7;34.4;41;9;18.4;77;1;23.4;65;1
" Garnier  SkinActive Uniform & Matte Vitamina C FPS50 Clara - Protetor Hidratante Facial 40g ";" Garnier ";"https://www.belezanaweb.com.br/garnier-skinactive-uniform-e-matte-vitamina-c-fps50-clara-protetor-hidratante-facial-40g/";"43,90";"Protetor solar com cor para peles mistas e oleosas. Garnier SkinActive Uniform & Matte Vitamina C FPS 50 protege do sol e corrige, com efeito matte.O Protetor Hidratante Facial Garnier SkinActive Uniform & Matte Vitamina C FPS 50 conta com com alta eficácia dermatológica, por um preço acessível. Sua fórmula tudo em 1, traz diversos benefícios em um só produto: conta com ação antioxidante e anti-manchas, da Vitamina C; tecnologia antioleosidade - com resultado matte; proteção solar com FPS 50 e propriedade hidratante. Está disponível em 4 cores diferentes que, graças a sua Tecnologia Camaleão, adapta-se ao subtom da sua pele e garante uma cobertura uniforme, sem acabamento acinzentado ou esbranquiçado. Correção de imperfeições, com hidratação, controle de oleosidade e resultado anti-manchas em um único produto? Temos!Fórmula aprovada por dermatologistas.";"A cor clara fica muito escura (fica laranja), não é antioleosidade, cobre mal, transfere e tem uma fragrância forte, enjoativa.";"4.9";"30/08/2024 19:01:42";26.3;18;1;27.3;32;7;34.4;41;9;18.4;77;1;23.4;65;1
" Garnier  SkinActive Uniform & Matte Vitamina C FPS50 Clara - Protetor Hidratante Facial 40g ";" Garnier ";"https://www.belezanaweb.com.br/garnier-skinactive-uniform-e-matte-vitamina-c-fps50-clara-protetor-hidratante-facial-40g/";"43,90";"Protetor solar com cor para peles mistas e oleosas. Garnier SkinActive Uniform & Matte Vitamina C FPS 50 protege do sol e corrige, com efeito matte.O Protetor Hidratante Facial Garnier SkinActive Uniform & Matte Vitamina C FPS 50 conta com com alta eficácia dermatológica, por um preço acessível. Sua fórmula tudo em 1, traz diversos benefícios em um só produto: conta com ação antioxidante e anti-manchas, da Vitamina C; tecnologia antioleosidade - com resultado matte; proteção solar com FPS 50 e propriedade hidratante. Está disponível em 4 cores diferentes que, graças a sua Tecnologia Camaleão, adapta-se ao subtom da sua pele e garante uma cobertura uniforme, sem acabamento acinzentado ou esbranquiçado. Correção de imperfeições, com hidratação, controle de oleosidade e resultado anti-manchas em um único produto? Temos!Fórmula aprovada por dermatologistas.";"É a segunda vez que compro o produto. Da primeira vez comprei o médio e amei a textura, mas errei na cor. Dessa vez comprei o claro, pois costumo usar base número 2, mas o produto acabou que o produto é super escuro para meu tom de pele, inclusive, super parecida com a cor média.";"4.9";"30/08/2024 19:01:42";26.3;18;1;27.3;32;7;34.4;41;9;18.4;77;1;23.4;65;1
" Garnier  SkinActive Uniform & Matte Vitamina C FPS50 Clara - Protetor Hidratante Facial 40g ";" Garnier ";"https://www.belezanaweb.com.br/garnier-skinactive-uniform-e-matte-vitamina-c-fps50-clara-protetor-hidratante-facial-40g/";"43,90";"Protetor solar com cor para peles mistas e oleosas. Garnier SkinActive Uniform & Matte Vitamina C FPS 50 protege do sol e corrige, com efeito matte.O Protetor Hidratante Facial Garnier SkinActive Uniform & Matte Vitamina C FPS 50 conta com com alta eficácia dermatológica, por um preço acessível. Sua fórmula tudo em 1, traz diversos benefícios em um só produto: conta com ação antioxidante e anti-manchas, da Vitamina C; tecnologia antioleosidade - com resultado matte; proteção solar com FPS 50 e propriedade hidratante. Está disponível em 4 cores diferentes que, graças a sua Tecnologia Camaleão, adapta-se ao subtom da sua pele e garante uma cobertura uniforme, sem acabamento acinzentado ou esbranquiçado. Correção de imperfeições, com hidratação, controle de oleosidade e resultado anti-manchas em um único produto? Temos!Fórmula aprovada por dermatologistas.";"Cor: Comprei um tom mais claro pois vi algumas resenhas que falavam sobre o protetor com cor oxidar, deu super certo para o meu tom de pele. Textura: é bem grosso, um pouquinho difícil de espalhar. Efeito: acredito que seja para pelo mista, ou pouco oleosas, eu tenho a pele bem oleosa, em seguida que apliquei ficou linda, suave, porém algumas horas depois acabou parecendo que eu tinha passado o dia fritando pastel, testei em dias quentes e em dias úmidos. Depois pensei que talvez fosse melhor usar com pó, assim não teria jeito da pele ficar com brilho, mas não rolou tambem, o jeito vai ser usar e ficar com uma toalhinha na bolsa";"4.9";"30/08/2024 19:01:42";26.3;18;1;27.3;32;7;34.4;41;9;18.4;77;1;23.4;65;1
" Garnier  SkinActive Uniform & Matte Vitamina C FPS50 Clara - Protetor Hidratante Facial 40g ";" Garnier ";"https://www.belezanaweb.com.br/garnier-skinactive-uniform-e-matte-vitamina-c-fps50-clara-protetor-hidratante-facial-40g/";"43,90";"Protetor solar com cor para peles mistas e oleosas. Garnier SkinActive Uniform & Matte Vitamina C FPS 50 protege do sol e corrige, com efeito matte.O Protetor Hidratante Facial Garnier SkinActive Uniform & Matte Vitamina C FPS 50 conta com com alta eficácia dermatológica, por um preço acessível. Sua fórmula tudo em 1, traz diversos benefícios em um só produto: conta com ação antioxidante e anti-manchas, da Vitamina C; tecnologia antioleosidade - com resultado matte; proteção solar com FPS 50 e propriedade hidratante. Está disponível em 4 cores diferentes que, graças a sua Tecnologia Camaleão, adapta-se ao subtom da sua pele e garante uma cobertura uniforme, sem acabamento acinzentado ou esbranquiçado. Correção de imperfeições, com hidratação, controle de oleosidade e resultado anti-manchas em um único produto? Temos!Fórmula aprovada por dermatologistas.";"Aplicação perfeita, tenho pele oleosa mas fica bem sequinha com a aplicação.";"4.9";"30/08/2024 19:01:42";26.3;18;1;27.3;32;7;34.4;41;9;18.4;77;1;23.4;65;1
" Garnier  SkinActive Uniform & Matte Vitamina C FPS50 Clara - Protetor Hidratante Facial 40g ";" Garnier ";"https://www.belezanaweb.com.br/garnier-skinactive-uniform-e-matte-vitamina-c-fps50-clara-protetor-hidratante-facial-40g/";"43,90";"Protetor solar com cor para peles mistas e oleosas. Garnier SkinActive Uniform & Matte Vitamina C FPS 50 protege do sol e corrige, com efeito matte.O Protetor Hidratante Facial Garnier SkinActive Uniform & Matte Vitamina C FPS 50 conta com com alta eficácia dermatológica, por um preço acessível. Sua fórmula tudo em 1, traz diversos benefícios em um só produto: conta com ação antioxidante e anti-manchas, da Vitamina C; tecnologia antioleosidade - com resultado matte; proteção solar com FPS 50 e propriedade hidratante. Está disponível em 4 cores diferentes que, graças a sua Tecnologia Camaleão, adapta-se ao subtom da sua pele e garante uma cobertura uniforme, sem acabamento acinzentado ou esbranquiçado. Correção de imperfeições, com hidratação, controle de oleosidade e resultado anti-manchas em um único produto? Temos!Fórmula aprovada por dermatologistas.";"Otima cobertura";"4.9";"30/08/2024 19:01:42";26.3;18;1;27.3;32;7;34.4;41;9;18.4;77;1;23.4;65;1
