"prod-descr";"prod-marca";"prod-URL";"prod-preco";"prod-detalhe";"prod-comentario";"prod-aval";"data_ref";"spo-temp";"spo-umid";"spo-uv";"bra-temp";"bra-umid";"bra-uv";"pve-temp";"pve-umid";"pve-uv";"flo-temp";"flo-umid";"flo-uv";"rj-temp";"rj-umid";"rj-uv"
" Libbs  Filtrum Ultra Seco FPS30 - Protetor Solar Facial 60g ";" Libbs ";"https://www.belezanaweb.com.br/libbs-filtrum-ultra-seco-fps30-protetor-solar-facial-60g/";"49,48";"Protetor solar facial para peles oleosas. Libbs Filtrum Ultra Seco FPS30 protege o rosto e diminui a oleosidade da pele.O Protetor Solar Facial Libbs Filtrum Ultra Seco FPS30 protege a pele contra os raios solares sem aumentar a oleosidade. Sua textura possui um toque aveludado que não resseca a pele. Ele é dermatologicamente e oftalmologicamente testado, não contém fragrância, é hipoalergênico e seu uso não provoca cravos.";"Melhor protetor para pele Oleosa , uso tem 5 anos e nao troco por nenhum, ja usei varias marcas mas esse e o Melhor sem dúvida. Arapiraca Al";"4.7";"20/09/2024 09:52:49";21.2;73;8;24;47;8;27.4;70;9;20.3;94;5;24.1;78;8
" Libbs  Filtrum Ultra Seco FPS30 - Protetor Solar Facial 60g ";" Libbs ";"https://www.belezanaweb.com.br/libbs-filtrum-ultra-seco-fps30-protetor-solar-facial-60g/";"49,48";"Protetor solar facial para peles oleosas. Libbs Filtrum Ultra Seco FPS30 protege o rosto e diminui a oleosidade da pele.O Protetor Solar Facial Libbs Filtrum Ultra Seco FPS30 protege a pele contra os raios solares sem aumentar a oleosidade. Sua textura possui um toque aveludado que não resseca a pele. Ele é dermatologicamente e oftalmologicamente testado, não contém fragrância, é hipoalergênico e seu uso não provoca cravos.";"É o melhor protetor para pele oleosa, deixa sequinho totalmente matte. Único porém é ser difícil de espalhar, textura mais consistente, acaba não durando tanto mesmo com 60g - uso outros protetores no rosto e deixo esse para a zona T, já que nenhum outro segura a oleosidade assim.";"4.7";"20/09/2024 09:52:49";21.2;73;8;24;47;8;27.4;70;9;20.3;94;5;24.1;78;8
" Libbs  Filtrum Ultra Seco FPS30 - Protetor Solar Facial 60g ";" Libbs ";"https://www.belezanaweb.com.br/libbs-filtrum-ultra-seco-fps30-protetor-solar-facial-60g/";"49,48";"Protetor solar facial para peles oleosas. Libbs Filtrum Ultra Seco FPS30 protege o rosto e diminui a oleosidade da pele.O Protetor Solar Facial Libbs Filtrum Ultra Seco FPS30 protege a pele contra os raios solares sem aumentar a oleosidade. Sua textura possui um toque aveludado que não resseca a pele. Ele é dermatologicamente e oftalmologicamente testado, não contém fragrância, é hipoalergênico e seu uso não provoca cravos.";"Utilizo há uns 2 anos por indicação da dermato. Realmente é o único que deixa minha pele seca durante umas duas horas. Tenho uma pele com rosácea, pouco hidratada naturalmente, mas muito oleosa no rosto todo, especialmente na zona T, a ponto de sair do banho e em 10 minutos estar brilhando. Todos os outros filtros que tentei, já na hora da aplicação, me deixam com a pele pegajosa, na época verão chuvoso. Esse, pelo menos, me dá uma autonomia um pouco maior. A única questão que podia melhorar era o fatores de proteção.";"4.7";"20/09/2024 09:52:49";21.2;73;8;24;47;8;27.4;70;9;20.3;94;5;24.1;78;8
" Libbs  Filtrum Ultra Seco FPS30 - Protetor Solar Facial 60g ";" Libbs ";"https://www.belezanaweb.com.br/libbs-filtrum-ultra-seco-fps30-protetor-solar-facial-60g/";"49,48";"Protetor solar facial para peles oleosas. Libbs Filtrum Ultra Seco FPS30 protege o rosto e diminui a oleosidade da pele.O Protetor Solar Facial Libbs Filtrum Ultra Seco FPS30 protege a pele contra os raios solares sem aumentar a oleosidade. Sua textura possui um toque aveludado que não resseca a pele. Ele é dermatologicamente e oftalmologicamente testado, não contém fragrância, é hipoalergênico e seu uso não provoca cravos.";"O melhor protetor que já usei. Único que não deixa minha pele oleosa. E olha que nos últimos meses tentei outros, buscando um fator de proteção mais alto";"4.7";"20/09/2024 09:52:49";21.2;73;8;24;47;8;27.4;70;9;20.3;94;5;24.1;78;8
" Libbs  Filtrum Ultra Seco FPS30 - Protetor Solar Facial 60g ";" Libbs ";"https://www.belezanaweb.com.br/libbs-filtrum-ultra-seco-fps30-protetor-solar-facial-60g/";"49,48";"Protetor solar facial para peles oleosas. Libbs Filtrum Ultra Seco FPS30 protege o rosto e diminui a oleosidade da pele.O Protetor Solar Facial Libbs Filtrum Ultra Seco FPS30 protege a pele contra os raios solares sem aumentar a oleosidade. Sua textura possui um toque aveludado que não resseca a pele. Ele é dermatologicamente e oftalmologicamente testado, não contém fragrância, é hipoalergênico e seu uso não provoca cravos.";"Eu uso esse protetor solar a anos, ele segura a oleosidade e protege muito! Recomendo";"4.7";"20/09/2024 09:52:49";21.2;73;8;24;47;8;27.4;70;9;20.3;94;5;24.1;78;8
" Australian Gold  Antipoluição FPS 30 - Protetor Solar Facial 50g ";" Australian Gold ";"https://www.belezanaweb.com.br/australian-gold-antipoluicao-fps-30-protetor-solar-facial-50g/";"30,90";"Protetor solar facial para todos os tipos de pele, com acabamento matte. Australian Gold Antipoluição FPS 30 promove alta proteção contra poluição, raios UVA/UVB e envelhecimento precoce do rosto.O Protetor Solar Facial Australian Gold Antipoluição FPS 30 apresenta a textura gel-creme, que é leve e de rápida absorção. Fórmula enriquecida com chá-verde e ameixa Kakadu, oil-free e resistente à água, indicada para pele muitos sensíveis à queimadura solar. Produto vegano, dermatologicamente testado, sem parabenos e oxibenzona.";"Cheirinho de rosas. Efeito matte.";"4.8";"20/09/2024 09:52:49";21.2;73;8;24;47;8;27.4;70;9;20.3;94;5;24.1;78;8
" Australian Gold  Antipoluição FPS 30 - Protetor Solar Facial 50g ";" Australian Gold ";"https://www.belezanaweb.com.br/australian-gold-antipoluicao-fps-30-protetor-solar-facial-50g/";"30,90";"Protetor solar facial para todos os tipos de pele, com acabamento matte. Australian Gold Antipoluição FPS 30 promove alta proteção contra poluição, raios UVA/UVB e envelhecimento precoce do rosto.O Protetor Solar Facial Australian Gold Antipoluição FPS 30 apresenta a textura gel-creme, que é leve e de rápida absorção. Fórmula enriquecida com chá-verde e ameixa Kakadu, oil-free e resistente à água, indicada para pele muitos sensíveis à queimadura solar. Produto vegano, dermatologicamente testado, sem parabenos e oxibenzona.";"Toque seco";"4.8";"20/09/2024 09:52:49";21.2;73;8;24;47;8;27.4;70;9;20.3;94;5;24.1;78;8
" Australian Gold  Antipoluição FPS 30 - Protetor Solar Facial 50g ";" Australian Gold ";"https://www.belezanaweb.com.br/australian-gold-antipoluicao-fps-30-protetor-solar-facial-50g/";"30,90";"Protetor solar facial para todos os tipos de pele, com acabamento matte. Australian Gold Antipoluição FPS 30 promove alta proteção contra poluição, raios UVA/UVB e envelhecimento precoce do rosto.O Protetor Solar Facial Australian Gold Antipoluição FPS 30 apresenta a textura gel-creme, que é leve e de rápida absorção. Fórmula enriquecida com chá-verde e ameixa Kakadu, oil-free e resistente à água, indicada para pele muitos sensíveis à queimadura solar. Produto vegano, dermatologicamente testado, sem parabenos e oxibenzona.";"Tem a pegada do Boticário mesmo, cheirinho de flores.Acredito que seja melhor do que o fabricado nos EUA. Não fica matte, acabamento é pele natural mesmo. Deixa um pouquinho oleosa a pele no final do dia.";"4.8";"20/09/2024 09:52:49";21.2;73;8;24;47;8;27.4;70;9;20.3;94;5;24.1;78;8
" Australian Gold  Antipoluição FPS 30 - Protetor Solar Facial 50g ";" Australian Gold ";"https://www.belezanaweb.com.br/australian-gold-antipoluicao-fps-30-protetor-solar-facial-50g/";"30,90";"Protetor solar facial para todos os tipos de pele, com acabamento matte. Australian Gold Antipoluição FPS 30 promove alta proteção contra poluição, raios UVA/UVB e envelhecimento precoce do rosto.O Protetor Solar Facial Australian Gold Antipoluição FPS 30 apresenta a textura gel-creme, que é leve e de rápida absorção. Fórmula enriquecida com chá-verde e ameixa Kakadu, oil-free e resistente à água, indicada para pele muitos sensíveis à queimadura solar. Produto vegano, dermatologicamente testado, sem parabenos e oxibenzona.";"Produto ótimo para o dia a dia.";"4.8";"20/09/2024 09:52:49";21.2;73;8;24;47;8;27.4;70;9;20.3;94;5;24.1;78;8
" Australian Gold  Antipoluição FPS 30 - Protetor Solar Facial 50g ";" Australian Gold ";"https://www.belezanaweb.com.br/australian-gold-antipoluicao-fps-30-protetor-solar-facial-50g/";"30,90";"Protetor solar facial para todos os tipos de pele, com acabamento matte. Australian Gold Antipoluição FPS 30 promove alta proteção contra poluição, raios UVA/UVB e envelhecimento precoce do rosto.O Protetor Solar Facial Australian Gold Antipoluição FPS 30 apresenta a textura gel-creme, que é leve e de rápida absorção. Fórmula enriquecida com chá-verde e ameixa Kakadu, oil-free e resistente à água, indicada para pele muitos sensíveis à queimadura solar. Produto vegano, dermatologicamente testado, sem parabenos e oxibenzona.";"Cheiro suave. É rapidamente absorvido pela pele, não interfere em nada na maquiagem. Estou usando diariamente há alguns dias e não senti aumento na oleosidade. Recomendo.";"4.8";"20/09/2024 09:52:49";21.2;73;8;24;47;8;27.4;70;9;20.3;94;5;24.1;78;8
