"prod-descr";"prod-marca";"prod-URL";"prod-preco";"prod-detalhe";"prod-comentario";"prod-aval";"data_ref";"spo-temp";"spo-umid";"spo-uv";"bra-temp";"bra-umid";"bra-uv";"pve-temp";"pve-umid";"pve-uv";"flo-temp";"flo-umid";"flo-uv";"rj-temp";"rj-umid";"rj-uv"
" Mantecorp  Episol Color Tom 2 Claro FPS 70 - Protetor Solar Facial com Cor 40ml ";" Mantecorp ";"https://www.belezanaweb.com.br/mantecorp-episol-color-tom-2-claro-fps-70-protetor-solar-facial-com-cor-40ml/";"74,90";"Protetor solar facial. Mantecorp Episol Color FPS 70 oferece alta proteção contra os raios UVA/UVB, Luz Visível e Infravermelho A. Sua nova fórmula não possui cheiro. O Protetor Solar Facial Mantecorp Episol Color FPS 70 promove alta proteção e cobertura na pele com cor, de efeito natural matte e toque seco. A nova fórmula possui a tecnologia Soft Focus, suaviza as imperfeições, disfarça rugas finas, linhas de expressão e imperfeições da pele sem obstruir os poros. O uso regular do protetor solar auxilia na prevenção do câncer de pele e de outros efeitos danosos causados pelo sol.Hipoalergênico e não comedogênico.";"Melhor protetor solar, super recomendo";"4.5";"12/09/2024 20:37:42";27.1;26;1;26.4;39;1;32.4;52;1;21.3;78;1;29.4;55;1
" Mantecorp  Episol Color Tom 2 Claro FPS 70 - Protetor Solar Facial com Cor 40ml ";" Mantecorp ";"https://www.belezanaweb.com.br/mantecorp-episol-color-tom-2-claro-fps-70-protetor-solar-facial-com-cor-40ml/";"74,90";"Protetor solar facial. Mantecorp Episol Color FPS 70 oferece alta proteção contra os raios UVA/UVB, Luz Visível e Infravermelho A. Sua nova fórmula não possui cheiro. O Protetor Solar Facial Mantecorp Episol Color FPS 70 promove alta proteção e cobertura na pele com cor, de efeito natural matte e toque seco. A nova fórmula possui a tecnologia Soft Focus, suaviza as imperfeições, disfarça rugas finas, linhas de expressão e imperfeições da pele sem obstruir os poros. O uso regular do protetor solar auxilia na prevenção do câncer de pele e de outros efeitos danosos causados pelo sol.Hipoalergênico e não comedogênico.";"Adoro esse protetor, a cor fica perfeita na minha pele, não preciso usar base depois, pois o acabamento é muito fino. Completo com o em pó da mesma marca e fica perfeito. Super recomendo.";"4.5";"12/09/2024 20:37:42";27.1;26;1;26.4;39;1;32.4;52;1;21.3;78;1;29.4;55;1
" Mantecorp  Episol Color Tom 2 Claro FPS 70 - Protetor Solar Facial com Cor 40ml ";" Mantecorp ";"https://www.belezanaweb.com.br/mantecorp-episol-color-tom-2-claro-fps-70-protetor-solar-facial-com-cor-40ml/";"74,90";"Protetor solar facial. Mantecorp Episol Color FPS 70 oferece alta proteção contra os raios UVA/UVB, Luz Visível e Infravermelho A. Sua nova fórmula não possui cheiro. O Protetor Solar Facial Mantecorp Episol Color FPS 70 promove alta proteção e cobertura na pele com cor, de efeito natural matte e toque seco. A nova fórmula possui a tecnologia Soft Focus, suaviza as imperfeições, disfarça rugas finas, linhas de expressão e imperfeições da pele sem obstruir os poros. O uso regular do protetor solar auxilia na prevenção do câncer de pele e de outros efeitos danosos causados pelo sol.Hipoalergênico e não comedogênico.";"Perfeito, não é muito oleoso.";"4.5";"12/09/2024 20:37:42";27.1;26;1;26.4;39;1;32.4;52;1;21.3;78;1;29.4;55;1
" Mantecorp  Episol Color Tom 2 Claro FPS 70 - Protetor Solar Facial com Cor 40ml ";" Mantecorp ";"https://www.belezanaweb.com.br/mantecorp-episol-color-tom-2-claro-fps-70-protetor-solar-facial-com-cor-40ml/";"74,90";"Protetor solar facial. Mantecorp Episol Color FPS 70 oferece alta proteção contra os raios UVA/UVB, Luz Visível e Infravermelho A. Sua nova fórmula não possui cheiro. O Protetor Solar Facial Mantecorp Episol Color FPS 70 promove alta proteção e cobertura na pele com cor, de efeito natural matte e toque seco. A nova fórmula possui a tecnologia Soft Focus, suaviza as imperfeições, disfarça rugas finas, linhas de expressão e imperfeições da pele sem obstruir os poros. O uso regular do protetor solar auxilia na prevenção do câncer de pele e de outros efeitos danosos causados pelo sol.Hipoalergênico e não comedogênico.";"Excelente";"4.5";"12/09/2024 20:37:42";27.1;26;1;26.4;39;1;32.4;52;1;21.3;78;1;29.4;55;1
" Mantecorp  Episol Color Tom 2 Claro FPS 70 - Protetor Solar Facial com Cor 40ml ";" Mantecorp ";"https://www.belezanaweb.com.br/mantecorp-episol-color-tom-2-claro-fps-70-protetor-solar-facial-com-cor-40ml/";"74,90";"Protetor solar facial. Mantecorp Episol Color FPS 70 oferece alta proteção contra os raios UVA/UVB, Luz Visível e Infravermelho A. Sua nova fórmula não possui cheiro. O Protetor Solar Facial Mantecorp Episol Color FPS 70 promove alta proteção e cobertura na pele com cor, de efeito natural matte e toque seco. A nova fórmula possui a tecnologia Soft Focus, suaviza as imperfeições, disfarça rugas finas, linhas de expressão e imperfeições da pele sem obstruir os poros. O uso regular do protetor solar auxilia na prevenção do câncer de pele e de outros efeitos danosos causados pelo sol.Hipoalergênico e não comedogênico.";"Ele ate tem uma boa cobertura mas precisa se dedicar um pouquinho p espalhar, pq ele é grossinho.";"4.5";"12/09/2024 20:37:42";27.1;26;1;26.4;39;1;32.4;52;1;21.3;78;1;29.4;55;1
" SkinCeuticals  UV Oil Defense FPS 80 - Protetor Solar com Cor 40g ";" SkinCeuticals ";"https://www.belezanaweb.com.br/skinceuticals-uv-oil-defense-fps-80-protetor-solar-com-cor-40g/";"158,90";"Protetor solar facial com cor para todos os tipos de pele. SkinCeuticals UV Oil Defense FPS 80 com Cor traz alta proteção UVA, UVB e da luz visível, além de uniformizar o tom da pele com cobertura natural.Com textura leve e confortável, o Protetor Solar SkinCeuticals UV Oil Defense FPS 80 com Cor apresenta fórmula inovadora com efeito segunda pele e toque imperceptível. Conta com a ação da Sílica Aerada, capaz de garantir absorção da oleosidade ao longo do dia e controle do brilho.Com esse Protetor Solar SkinCeuticals com Cor, a pele fica com cobertura de cor que se adapta a diversos tons de pele, brilho controlado e protegida do envelhecimento proveniente da exposição ao sol e de aparelhos eletrônicos como computadores e celulares.";"Foi recomendado pela minha dermatologista, tenho rosácea e não uso nem base. Gostei muito.";"4.8";"12/09/2024 20:37:42";27.1;26;1;26.4;39;1;32.4;52;1;21.3;78;1;29.4;55;1
" SkinCeuticals  UV Oil Defense FPS 80 - Protetor Solar com Cor 40g ";" SkinCeuticals ";"https://www.belezanaweb.com.br/skinceuticals-uv-oil-defense-fps-80-protetor-solar-com-cor-40g/";"158,90";"Protetor solar facial com cor para todos os tipos de pele. SkinCeuticals UV Oil Defense FPS 80 com Cor traz alta proteção UVA, UVB e da luz visível, além de uniformizar o tom da pele com cobertura natural.Com textura leve e confortável, o Protetor Solar SkinCeuticals UV Oil Defense FPS 80 com Cor apresenta fórmula inovadora com efeito segunda pele e toque imperceptível. Conta com a ação da Sílica Aerada, capaz de garantir absorção da oleosidade ao longo do dia e controle do brilho.Com esse Protetor Solar SkinCeuticals com Cor, a pele fica com cobertura de cor que se adapta a diversos tons de pele, brilho controlado e protegida do envelhecimento proveniente da exposição ao sol e de aparelhos eletrônicos como computadores e celulares.";"sequinho, nada oleoso.";"4.8";"12/09/2024 20:37:42";27.1;26;1;26.4;39;1;32.4;52;1;21.3;78;1;29.4;55;1
" SkinCeuticals  UV Oil Defense FPS 80 - Protetor Solar com Cor 40g ";" SkinCeuticals ";"https://www.belezanaweb.com.br/skinceuticals-uv-oil-defense-fps-80-protetor-solar-com-cor-40g/";"158,90";"Protetor solar facial com cor para todos os tipos de pele. SkinCeuticals UV Oil Defense FPS 80 com Cor traz alta proteção UVA, UVB e da luz visível, além de uniformizar o tom da pele com cobertura natural.Com textura leve e confortável, o Protetor Solar SkinCeuticals UV Oil Defense FPS 80 com Cor apresenta fórmula inovadora com efeito segunda pele e toque imperceptível. Conta com a ação da Sílica Aerada, capaz de garantir absorção da oleosidade ao longo do dia e controle do brilho.Com esse Protetor Solar SkinCeuticals com Cor, a pele fica com cobertura de cor que se adapta a diversos tons de pele, brilho controlado e protegida do envelhecimento proveniente da exposição ao sol e de aparelhos eletrônicos como computadores e celulares.";"Me surpreendeu que o produto segura bem a oleosidade, passei todo o dia e nao ficou oleoso. Com a minha maquiagem também se adaptou bem. Pontos negativos, é um produto muito denso e dificil de aplicar, esperava algo mais fluído. Com relaçao a cor se utilizo a regra dos dois dedos de quantidade de protetor nao se adapta bem e deixou a pele mais escura e pela textura ficou dificil de espalhar bem no rosto e pescoço. Existem outros protetores melhores de preço e que oferecem um resultado melhor";"4.8";"12/09/2024 20:37:42";27.1;26;1;26.4;39;1;32.4;52;1;21.3;78;1;29.4;55;1
" SkinCeuticals  UV Oil Defense FPS 80 - Protetor Solar com Cor 40g ";" SkinCeuticals ";"https://www.belezanaweb.com.br/skinceuticals-uv-oil-defense-fps-80-protetor-solar-com-cor-40g/";"158,90";"Protetor solar facial com cor para todos os tipos de pele. SkinCeuticals UV Oil Defense FPS 80 com Cor traz alta proteção UVA, UVB e da luz visível, além de uniformizar o tom da pele com cobertura natural.Com textura leve e confortável, o Protetor Solar SkinCeuticals UV Oil Defense FPS 80 com Cor apresenta fórmula inovadora com efeito segunda pele e toque imperceptível. Conta com a ação da Sílica Aerada, capaz de garantir absorção da oleosidade ao longo do dia e controle do brilho.Com esse Protetor Solar SkinCeuticals com Cor, a pele fica com cobertura de cor que se adapta a diversos tons de pele, brilho controlado e protegida do envelhecimento proveniente da exposição ao sol e de aparelhos eletrônicos como computadores e celulares.";"Excelente!!! Sequinho e tem um acabamento de make! Meu preferido atualmente.";"4.8";"12/09/2024 20:37:42";27.1;26;1;26.4;39;1;32.4;52;1;21.3;78;1;29.4;55;1
" SkinCeuticals  UV Oil Defense FPS 80 - Protetor Solar com Cor 40g ";" SkinCeuticals ";"https://www.belezanaweb.com.br/skinceuticals-uv-oil-defense-fps-80-protetor-solar-com-cor-40g/";"158,90";"Protetor solar facial com cor para todos os tipos de pele. SkinCeuticals UV Oil Defense FPS 80 com Cor traz alta proteção UVA, UVB e da luz visível, além de uniformizar o tom da pele com cobertura natural.Com textura leve e confortável, o Protetor Solar SkinCeuticals UV Oil Defense FPS 80 com Cor apresenta fórmula inovadora com efeito segunda pele e toque imperceptível. Conta com a ação da Sílica Aerada, capaz de garantir absorção da oleosidade ao longo do dia e controle do brilho.Com esse Protetor Solar SkinCeuticals com Cor, a pele fica com cobertura de cor que se adapta a diversos tons de pele, brilho controlado e protegida do envelhecimento proveniente da exposição ao sol e de aparelhos eletrônicos como computadores e celulares.";"Ganhei uma amostra e gostei tanto que comprei depois. Ele é excelente, toque bastante aveludado e sequinho. Consegue esconder pequenas manchinhas.";"4.8";"12/09/2024 20:37:42";27.1;26;1;26.4;39;1;32.4;52;1;21.3;78;1;29.4;55;1
