"prod-descr";"prod-marca";"prod-URL";"prod-preco";"prod-detalhe";"prod-comentario";"prod-aval";"data_ref";"spo-temp";"spo-umid";"spo-uv";"bra-temp";"bra-umid";"bra-uv";"pve-temp";"pve-umid";"pve-uv";"flo-temp";"flo-umid";"flo-uv";"rj-temp";"rj-umid";"rj-uv"
" Eucerin  Sun Hydro Fluid FPS 60 - Protetor Solar Facial 50ml ";" Eucerin ";"https://www.belezanaweb.com.br/eucerin-sun-hydro-fluid-fps-60-protetor-solar-facial-50ml/";"84,90";"Protetor solar facial. Eucerin Sun Hydro Fluid FPS 60 é indicado para todos os tipos de pele, possui textura hidro fluída que é confortável na pele e fácil de espalhar.O Protetor Solar Facial Eucerin Sun Hydro Fluid FPS 60 confere proteção solar inovadora com sistema de filtros fotoestáveis UVA/UVB de amplo espectro. Sua fórmula conta com ativos potentes que protegem e tratam a pele, prevenindo o envelhecimento causado por raios solares.";"Otimo protetor. Fica super sequinho. Vale a pena.";"5";"18/09/2024 20:10:47";17.4;88;1;28.1;40;1;32.3;56;1;20.2;78;1;23.3;61;1
" Eucerin  Sun Hydro Fluid FPS 60 - Protetor Solar Facial 50ml ";" Eucerin ";"https://www.belezanaweb.com.br/eucerin-sun-hydro-fluid-fps-60-protetor-solar-facial-50ml/";"84,90";"Protetor solar facial. Eucerin Sun Hydro Fluid FPS 60 é indicado para todos os tipos de pele, possui textura hidro fluída que é confortável na pele e fácil de espalhar.O Protetor Solar Facial Eucerin Sun Hydro Fluid FPS 60 confere proteção solar inovadora com sistema de filtros fotoestáveis UVA/UVB de amplo espectro. Sua fórmula conta com ativos potentes que protegem e tratam a pele, prevenindo o envelhecimento causado por raios solares.";"Achei a textura muito gostosa, nao deixa o rosto oleoso";"5";"18/09/2024 20:10:47";17.4;88;1;28.1;40;1;32.3;56;1;20.2;78;1;23.3;61;1
" Eucerin  Sun Hydro Fluid FPS 60 - Protetor Solar Facial 50ml ";" Eucerin ";"https://www.belezanaweb.com.br/eucerin-sun-hydro-fluid-fps-60-protetor-solar-facial-50ml/";"84,90";"Protetor solar facial. Eucerin Sun Hydro Fluid FPS 60 é indicado para todos os tipos de pele, possui textura hidro fluída que é confortável na pele e fácil de espalhar.O Protetor Solar Facial Eucerin Sun Hydro Fluid FPS 60 confere proteção solar inovadora com sistema de filtros fotoestáveis UVA/UVB de amplo espectro. Sua fórmula conta com ativos potentes que protegem e tratam a pele, prevenindo o envelhecimento causado por raios solares.";"Excelente produto!";"5";"18/09/2024 20:10:47";17.4;88;1;28.1;40;1;32.3;56;1;20.2;78;1;23.3;61;1
" Eucerin  Sun Hydro Fluid FPS 60 - Protetor Solar Facial 50ml ";" Eucerin ";"https://www.belezanaweb.com.br/eucerin-sun-hydro-fluid-fps-60-protetor-solar-facial-50ml/";"84,90";"Protetor solar facial. Eucerin Sun Hydro Fluid FPS 60 é indicado para todos os tipos de pele, possui textura hidro fluída que é confortável na pele e fácil de espalhar.O Protetor Solar Facial Eucerin Sun Hydro Fluid FPS 60 confere proteção solar inovadora com sistema de filtros fotoestáveis UVA/UVB de amplo espectro. Sua fórmula conta com ativos potentes que protegem e tratam a pele, prevenindo o envelhecimento causado por raios solares.";"Chegou super rapido, eu amei demias ??";"5";"18/09/2024 20:10:47";17.4;88;1;28.1;40;1;32.3;56;1;20.2;78;1;23.3;61;1
" Eucerin  Sun Hydro Fluid FPS 60 - Protetor Solar Facial 50ml ";" Eucerin ";"https://www.belezanaweb.com.br/eucerin-sun-hydro-fluid-fps-60-protetor-solar-facial-50ml/";"84,90";"Protetor solar facial. Eucerin Sun Hydro Fluid FPS 60 é indicado para todos os tipos de pele, possui textura hidro fluída que é confortável na pele e fácil de espalhar.O Protetor Solar Facial Eucerin Sun Hydro Fluid FPS 60 confere proteção solar inovadora com sistema de filtros fotoestáveis UVA/UVB de amplo espectro. Sua fórmula conta com ativos potentes que protegem e tratam a pele, prevenindo o envelhecimento causado por raios solares.";"Gostei da textura, não arde os olhos, ele fica bem sequinho e o cheirinho é maravilhoso";"5";"18/09/2024 20:10:47";17.4;88;1;28.1;40;1;32.3;56;1;20.2;78;1;23.3;61;1
" Australian Gold  Antipoluição FPS 30 - Protetor Solar Facial 50g ";" Australian Gold ";"https://www.belezanaweb.com.br/australian-gold-antipoluicao-fps-30-protetor-solar-facial-50g/";"30,90";"Protetor solar facial para todos os tipos de pele, com acabamento matte. Australian Gold Antipoluição FPS 30 promove alta proteção contra poluição, raios UVA/UVB e envelhecimento precoce do rosto.O Protetor Solar Facial Australian Gold Antipoluição FPS 30 apresenta a textura gel-creme, que é leve e de rápida absorção. Fórmula enriquecida com chá-verde e ameixa Kakadu, oil-free e resistente à água, indicada para pele muitos sensíveis à queimadura solar. Produto vegano, dermatologicamente testado, sem parabenos e oxibenzona.";"Cheirinho de rosas. Efeito matte.";"4.8";"18/09/2024 20:10:47";17.4;88;1;28.1;40;1;32.3;56;1;20.2;78;1;23.3;61;1
" Australian Gold  Antipoluição FPS 30 - Protetor Solar Facial 50g ";" Australian Gold ";"https://www.belezanaweb.com.br/australian-gold-antipoluicao-fps-30-protetor-solar-facial-50g/";"30,90";"Protetor solar facial para todos os tipos de pele, com acabamento matte. Australian Gold Antipoluição FPS 30 promove alta proteção contra poluição, raios UVA/UVB e envelhecimento precoce do rosto.O Protetor Solar Facial Australian Gold Antipoluição FPS 30 apresenta a textura gel-creme, que é leve e de rápida absorção. Fórmula enriquecida com chá-verde e ameixa Kakadu, oil-free e resistente à água, indicada para pele muitos sensíveis à queimadura solar. Produto vegano, dermatologicamente testado, sem parabenos e oxibenzona.";"Toque seco";"4.8";"18/09/2024 20:10:47";17.4;88;1;28.1;40;1;32.3;56;1;20.2;78;1;23.3;61;1
" Australian Gold  Antipoluição FPS 30 - Protetor Solar Facial 50g ";" Australian Gold ";"https://www.belezanaweb.com.br/australian-gold-antipoluicao-fps-30-protetor-solar-facial-50g/";"30,90";"Protetor solar facial para todos os tipos de pele, com acabamento matte. Australian Gold Antipoluição FPS 30 promove alta proteção contra poluição, raios UVA/UVB e envelhecimento precoce do rosto.O Protetor Solar Facial Australian Gold Antipoluição FPS 30 apresenta a textura gel-creme, que é leve e de rápida absorção. Fórmula enriquecida com chá-verde e ameixa Kakadu, oil-free e resistente à água, indicada para pele muitos sensíveis à queimadura solar. Produto vegano, dermatologicamente testado, sem parabenos e oxibenzona.";"Tem a pegada do Boticário mesmo, cheirinho de flores.Acredito que seja melhor do que o fabricado nos EUA. Não fica matte, acabamento é pele natural mesmo. Deixa um pouquinho oleosa a pele no final do dia.";"4.8";"18/09/2024 20:10:47";17.4;88;1;28.1;40;1;32.3;56;1;20.2;78;1;23.3;61;1
" Australian Gold  Antipoluição FPS 30 - Protetor Solar Facial 50g ";" Australian Gold ";"https://www.belezanaweb.com.br/australian-gold-antipoluicao-fps-30-protetor-solar-facial-50g/";"30,90";"Protetor solar facial para todos os tipos de pele, com acabamento matte. Australian Gold Antipoluição FPS 30 promove alta proteção contra poluição, raios UVA/UVB e envelhecimento precoce do rosto.O Protetor Solar Facial Australian Gold Antipoluição FPS 30 apresenta a textura gel-creme, que é leve e de rápida absorção. Fórmula enriquecida com chá-verde e ameixa Kakadu, oil-free e resistente à água, indicada para pele muitos sensíveis à queimadura solar. Produto vegano, dermatologicamente testado, sem parabenos e oxibenzona.";"Produto ótimo para o dia a dia.";"4.8";"18/09/2024 20:10:47";17.4;88;1;28.1;40;1;32.3;56;1;20.2;78;1;23.3;61;1
" Australian Gold  Antipoluição FPS 30 - Protetor Solar Facial 50g ";" Australian Gold ";"https://www.belezanaweb.com.br/australian-gold-antipoluicao-fps-30-protetor-solar-facial-50g/";"30,90";"Protetor solar facial para todos os tipos de pele, com acabamento matte. Australian Gold Antipoluição FPS 30 promove alta proteção contra poluição, raios UVA/UVB e envelhecimento precoce do rosto.O Protetor Solar Facial Australian Gold Antipoluição FPS 30 apresenta a textura gel-creme, que é leve e de rápida absorção. Fórmula enriquecida com chá-verde e ameixa Kakadu, oil-free e resistente à água, indicada para pele muitos sensíveis à queimadura solar. Produto vegano, dermatologicamente testado, sem parabenos e oxibenzona.";"Cheiro suave. É rapidamente absorvido pela pele, não interfere em nada na maquiagem. Estou usando diariamente há alguns dias e não senti aumento na oleosidade. Recomendo.";"4.8";"18/09/2024 20:10:47";17.4;88;1;28.1;40;1;32.3;56;1;20.2;78;1;23.3;61;1
" Neutrogena  Sun Fresh Derm Care FPS 70 - Protetor Solar Facial 40g ";" Neutrogena ";"https://www.belezanaweb.com.br/neutrogena-sun-fresh-derm-care-fps-70-protetor-solar-facial-40g/";"47,90";"Protetor solar para peles mistas e oleosas. Neutrogena Sun Fresh 70 protege dos raios UVA e UVB, sem deixar sensação pegajosa no rosto graças à textura ultraleve e sequinha. O Protetor Solar Neutrogena Sun Fresh Derm Care FPS 70 proporciona uma solução altamente eficaz contra o brilho excessivo enquanto garante alto fator de proteção. Neutrogena Sun Fresh possui textura ultraleve é rapidamente absorvida, garantindo o controle de oleosidade por 12 horas.A exclusiva tecnologia HELIOPLEX®XP oferece muito alta proteção ampla e eficaz contra os raios UVA, UVB e ajuda a proteger contra a luz visível. Ideal para prevenir manchas, envelhecimento e outros problemas de pele causados pela exposição solar. ";"Amei a textura, não deixou minha pele oleosa e tem um cheirinho bom. Ficou um pouco esbranquiçado quando passei, mas logo normalizou =) Amei! Não troco mais.";"4.7";"18/09/2024 20:10:47";17.4;88;1;28.1;40;1;32.3;56;1;20.2;78;1;23.3;61;1
" Neutrogena  Sun Fresh Derm Care FPS 70 - Protetor Solar Facial 40g ";" Neutrogena ";"https://www.belezanaweb.com.br/neutrogena-sun-fresh-derm-care-fps-70-protetor-solar-facial-40g/";"47,90";"Protetor solar para peles mistas e oleosas. Neutrogena Sun Fresh 70 protege dos raios UVA e UVB, sem deixar sensação pegajosa no rosto graças à textura ultraleve e sequinha. O Protetor Solar Neutrogena Sun Fresh Derm Care FPS 70 proporciona uma solução altamente eficaz contra o brilho excessivo enquanto garante alto fator de proteção. Neutrogena Sun Fresh possui textura ultraleve é rapidamente absorvida, garantindo o controle de oleosidade por 12 horas.A exclusiva tecnologia HELIOPLEX®XP oferece muito alta proteção ampla e eficaz contra os raios UVA, UVB e ajuda a proteger contra a luz visível. Ideal para prevenir manchas, envelhecimento e outros problemas de pele causados pela exposição solar. ";"Melhor protetor que ja usei sem duvidas";"4.7";"18/09/2024 20:10:47";17.4;88;1;28.1;40;1;32.3;56;1;20.2;78;1;23.3;61;1
" Neutrogena  Sun Fresh Derm Care FPS 70 - Protetor Solar Facial 40g ";" Neutrogena ";"https://www.belezanaweb.com.br/neutrogena-sun-fresh-derm-care-fps-70-protetor-solar-facial-40g/";"47,90";"Protetor solar para peles mistas e oleosas. Neutrogena Sun Fresh 70 protege dos raios UVA e UVB, sem deixar sensação pegajosa no rosto graças à textura ultraleve e sequinha. O Protetor Solar Neutrogena Sun Fresh Derm Care FPS 70 proporciona uma solução altamente eficaz contra o brilho excessivo enquanto garante alto fator de proteção. Neutrogena Sun Fresh possui textura ultraleve é rapidamente absorvida, garantindo o controle de oleosidade por 12 horas.A exclusiva tecnologia HELIOPLEX®XP oferece muito alta proteção ampla e eficaz contra os raios UVA, UVB e ajuda a proteger contra a luz visível. Ideal para prevenir manchas, envelhecimento e outros problemas de pele causados pela exposição solar. ";"É um produto com textura bem leve e que não deixa sensação de pegajoso!";"4.7";"18/09/2024 20:10:47";17.4;88;1;28.1;40;1;32.3;56;1;20.2;78;1;23.3;61;1
